kline,1647923459105,ETHUSDT,1647923400000,1647923459999,1m,786775388,786779227,3037.01000000,3038.45000000,3039.38000000,3029.43000000,1929.21020000,3840,False,5853723.32346300,1100.92920000,3340600.70667800
kline,1647923460003,ETHUSDT,1647923400000,1647923459999,1m,786775388,786779271,3037.01000000,3038.84000000,3039.38000000,3029.43000000,1956.50840000,3884,True,5936664.15434800,1110.96990000,3371106.61180600
kline,1647923462018,ETHUSDT,1647923460000,1647923519999,1m,786779272,786779360,3038.84000000,3039.35000000,3039.38000000,3038.83000000,31.34550000,89,False,95258.84142900,14.20240000,43161.61629500
kline,1647923464037,ETHUSDT,1647923460000,1647923519999,1m,786779272,786779536,3038.84000000,3039.42000000,3040.56000000,3038.83000000,111.28640000,265,False,338255.88573600,86.36010000,262496.89639000
kline,1647923466037,ETHUSDT,1647923460000,1647923519999,1m,786779272,786779618,3038.84000000,3039.43000000,3040.56000000,3038.83000000,153.96470000,347,False,467980.64202300,124.39290000,378100.63501100
kline,1647923468137,ETHUSDT,1647923460000,1647923519999,1m,786779272,786779690,3038.84000000,3039.62000000,3040.56000000,3038.83000000,178.54830000,419,False,542704.92921300,146.88630000,446471.63834100
kline,1647923470176,ETHUSDT,1647923460000,1647923519999,1m,786779272,786779803,3038.84000000,3037.73000000,3040.56000000,3037.72000000,235.88460000,532,False,716932.86681100,169.24900000,514417.77000600
kline,1647923472347,ETHUSDT,1647923460000,1647923519999,1m,786779272,786779935,3038.84000000,3038.35000000,3040.56000000,3037.72000000,284.01590000,664,False,863171.51780200,191.50770000,582042.97453000
kline,1647923474373,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780131,3038.84000000,3040.63000000,3040.73000000,3037.72000000,614.16540000,860,False,1866726.29767000,489.96180000,1489223.32472300
kline,1647923476444,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780210,3038.84000000,3040.80000000,3040.80000000,3037.72000000,657.68090000,939,False,1999023.78784400,514.71640000,1564480.92107600
kline,1647923478449,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780280,3038.84000000,3041.34000000,3041.35000000,3037.72000000,684.73490000,1009,False,2081295.95888200,534.47400000,1624564.92187600
kline,1647923480488,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780339,3038.84000000,3041.70000000,3041.71000000,3037.72000000,715.40300000,1068,False,2174566.00929100,557.17050000,1693591.79173700
kline,1647923482955,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780416,3038.84000000,3042.83000000,3042.83000000,3037.72000000,729.37620000,1145,False,2217075.34186000,569.19510000,1730172.12082300
kline,1647923485097,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780500,3038.84000000,3042.70000000,3043.10000000,3037.72000000,762.34970000,1229,False,2317412.29889800,589.13650000,1790851.55475500
kline,1647923487097,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780617,3038.84000000,3042.41000000,3043.10000000,3037.72000000,878.25370000,1346,False,2670027.67264200,611.10480000,1857690.83581000
kline,1647923489153,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780753,3038.84000000,3041.06000000,3043.10000000,3037.72000000,929.45420000,1482,False,2825757.75497400,646.51260000,1965385.00169300
kline,1647923491170,ETHUSDT,1647923460000,1647923519999,1m,786779272,786780926,3038.84000000,3043.49000000,3043.49000000,3037.72000000,1011.00770000,1655,False,3073874.66818400,704.54720000,2141936.41210400
kline,1647923493217,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781203,3038.84000000,3041.39000000,3043.83000000,3037.72000000,1329.39850000,1932,False,4042342.28635400,814.23820000,2475529.57355800
kline,1647923495350,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781336,3038.84000000,3039.49000000,3043.83000000,3037.72000000,1442.19730000,2065,False,4385302.16769500,848.20540000,2578812.40546500
kline,1647923497371,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781416,3038.84000000,3039.99000000,3043.83000000,3037.72000000,1474.16180000,2145,False,4482464.79399800,870.56030000,2646766.13716700
kline,1647923499394,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781479,3038.84000000,3039.07000000,3043.83000000,3037.72000000,1503.87590000,2208,False,4572792.66160000,898.32540000,2731169.11612700
kline,1647923501431,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781599,3038.84000000,3039.04000000,3043.83000000,3037.72000000,1542.19250000,2328,False,4689234.59174200,930.74010000,2829675.95945200
kline,1647923503474,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781663,3038.84000000,3039.33000000,3043.83000000,3037.72000000,1566.88620000,2392,False,4764277.64666800,951.36580000,2892356.43117900
kline,1647923505484,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781728,3038.84000000,3038.80000000,3043.83000000,3037.72000000,1598.64890000,2457,False,4860800.20539600,978.57500000,2975040.41481100
kline,1647923507538,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781769,3038.84000000,3038.37000000,3043.83000000,3037.72000000,1631.74400000,2498,False,4961358.00755000,993.39330000,3020064.46405900
kline,1647923509576,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781876,3038.84000000,3036.75000000,3043.83000000,3036.74000000,1689.73500000,2605,False,5137514.48408600,1005.17050000,3055835.78179600
kline,1647923511617,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781929,3038.84000000,3037.37000000,3043.83000000,3036.74000000,1743.58630000,2658,False,5301064.70763600,1039.84110000,3161128.08056300
kline,1647923513753,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781959,3038.84000000,3037.21000000,3043.83000000,3036.74000000,1755.95220000,2688,False,5338620.12382700,1051.58980000,3196808.98368600
kline,1647923515820,ETHUSDT,1647923460000,1647923519999,1m,786779272,786781999,3038.84000000,3038.21000000,3043.83000000,3036.74000000,1778.73130000,2728,False,5407809.36703900,1066.88710000,3243272.17362400
kline,1647923517945,ETHUSDT,1647923460000,1647923519999,1m,786779272,786782026,3038.84000000,3038.70000000,3043.83000000,3036.74000000,1787.39430000,2755,False,5434132.20509800,1074.64840000,3266855.12106800
kline,1647923519978,ETHUSDT,1647923460000,1647923519999,1m,786779272,786782186,3038.84000000,3037.23000000,3043.83000000,3035.09000000,2030.49900000,2915,False,6172499.14677400,1095.22620000,3329354.74229700
